maxClusterRadius,0.53255,maxFairletRadius,0.3608
5,0,-1,-2,-1,1,0.455556,0.16054,0.1875,0,0.40404
5,0,-1,-2,-1,1,0.811111,0.226312,0.8125,0,0.40404
5,1,0,0,-1,0,0.333333,0.0678478,0.8125,0,0.383838
5,0,-1,-2,-1,1,0.611111,0.117954,0.8125,0.0768808,0.383838
5,0,0,1,-1,0,0.366667,0.139624,0.75,0,0.40404
5,0,-1,-2,-1,1,0.411111,0.117809,0.5625,0,0.40404
5,0,0,2,-1,0,0.366667,0.0887557,0.8125,0.00914009,0.40404
5,0,-1,-2,-1,1,0.411111,0.121015,0.5625,0,0.40404
5,0,6,3,-1,0,0.322222,0.105952,0.4375,0.0282903,0.141414
5,0,-1,-2,-1,1,0.522222,0.0770921,0.5625,0,0.40404
5,0,-1,-2,-1,1,0.444444,0.0815058,0.8125,0.0729807,0.484848
5,0,0,4,-1,0,0.4,0.013695,0.5625,0.0768808,0.40404
5,0,-1,-2,-1,1,0.277778,0.142994,0.5625,0,0.40404
5,0,0,5,-1,0,0.388889,0.116417,0.6875,0,0.30303
5,1,4,6,-1,0,0.733333,0.0959793,0.5625,0,0.030303
5,0,-1,-2,-1,1,0.444444,0.133573,0.375,0,0.40404
5,1,15,7,-1,0,0.311111,0.11706,0.8125,0,0.10101
5,0,-1,-2,-1,1,0.366667,0.199091,0.1875,0,0.40404
5,0,-1,-2,-1,1,0.633333,0.222126,0.25,0,0.757576
5,0,-1,-2,-1,1,0.822222,0.0621659,0.8125,0,0.10101
5,0,10,8,-1,0,0.566667,0.20663,0.5625,0,0.40404
5,0,-1,-2,-1,1,0.555556,0.155553,0.8125,0,0.40404
5,0,-1,-2,-1,1,0.366667,0.117726,0.5625,0,0.40404
5,0,-1,-2,-1,1,0.522222,0.127381,0.4375,0,0.585859
5,0,-1,-2,-1,1,0.255556,0.234673,0.8125,0,0.40404
5,0,11,9,-1,0,0.611111,0.0969546,0.875,0.0310303,0.454545
5,0,-1,-2,-1,1,0.444444,0.0684264,0.8125,0,0.505051
5,0,7,10,-1,0,0.3,0.0849058,0.5625,0,0.40404
5,0,-1,-2,-1,1,0.433333,0.172025,0.5625,0,0.40404
5,0,7,11,-1,0,0.211111,0.253613,0.5625,0,0.30303
5,0,-1,-2,-1,1,0.655556,0.117777,0.5625,0,0.454545
5,0,7,12,-1,0,0.244444,0.196259,0.625,0,0.40404
5,0,-1,-2,-1,1,0.688889,0.056199,0.25,0,0.40404
5,0,-1,-2,-1,1,0.433333,0.149956,0.8125,0,0.40404
5,0,0,13,-1,0,0.222222,0.136889,0.75,0,0.30303
5,0,12,14,-1,0,0.533333,0.188874,0.625,0,0.252525
5,0,0,15,-1,0,0.255556,0.14333,0.8125,0,0.353535
5,0,-1,-2,-1,1,0.3,0.137467,0.5625,0,0.505051
5,0,-1,-2,-1,1,0.544444,0.132936,0.6875,0,0.40404
5,0,-1,-2,-1,1,0.722222,0.222363,0.625,0,0.40404
5,0,-1,-2,-1,1,0.455556,0.0684264,0.875,0,0.505051
5,0,-1,-2,-1,1,0.377778,0.158254,0.8125,0,0.484848
5,0,-1,-2,-1,1,0.688889,0.156744,0.875,0,0.505051
5,0,-1,-2,-1,1,0.555556,0.0983461,0.5625,0,0.40404
5,0,-1,-2,-1,1,0.511111,0.25378,0.5625,0,0.151515
5,0,-1,-2,-1,1,0.233333,0.232296,0.625,0,0.20202
5,0,-1,-2,-1,1,0.477778,0.178666,0.5625,0,0.40404
5,0,-1,-2,-1,1,0.366667,0.122958,0.8125,0,0.40404
5,0,-1,-2,-1,1,0.344444,0.144842,0.8125,0,0.505051
5,0,10,16,-1,0,0.611111,0.115184,0.5625,0,0.40404
5,0,-1,-2,-1,1,0.477778,0.0229049,0.8125,0,0.707071
5,0,-1,-2,-1,1,0.522222,0.0930198,0.8125,0,0.40404
5,0,-1,-2,-1,1,0.622222,0.118731,0.5625,0,0.505051
5,0,-1,-2,-1,1,0.6,0.116496,0.5625,0,0.40404
5,0,-1,-2,-1,1,0.6,0.104215,0.6875,0.0768808,0.40404
5,0,-1,-2,-1,1,0.488889,0.126436,0.6875,0,0.40404
5,0,-1,-2,-1,1,0.477778,0.0961012,0.5625,0,0.30303
5,0,-1,-2,-1,1,0.5,0.123798,0.625,0,0.40404
5,0,0,17,-1,0,0.444444,0.114854,0.625,0,0.383838
5,0,-1,-2,-1,1,0.355556,0.0893113,0.8125,0,0.505051
5,0,-1,-2,-1,1,0.277778,0.0759983,0.875,0,0.40404
5,1,10,18,-1,0,0.677778,0.149152,0.5625,0,0.40404
5,0,10,19,-1,0,0.488889,0.0718648,0.5625,0,0.40404
5,0,-1,-2,-1,1,0.288889,0.08231,0.5625,0,0.40404
5,0,-1,-2,-1,1,0.677778,0.0907709,0.625,0,0.40404
