maxClusterRadius,0.406703,maxFairletRadius,0.20095
5,0,-1,-2,-2,1,0.377778,0.152572,0.6875,0,0.40404
5,0,-1,-2,-2,1,0.6,0.191371,0.625,0,0.454545
5,1,0,0,77,0,0.566667,0.0427183,0.875,0,0.40404
5,0,12,1,27,0,0.288889,0.101119,0.5625,0,0.454545
5,0,-1,-2,-2,1,0.277778,0.104358,0.8125,0,0.40404
5,0,11,2,323,0,0.377778,0.183478,0.8125,0,0.40404
5,0,-1,-2,-2,1,0.533333,0.145546,0.8125,0,0.40404
5,0,-1,-2,-2,1,0.522222,0.285055,0.9375,0,0.454545
5,0,-1,-2,-2,1,0.211111,0.0886472,0.5625,0,0.40404
5,1,8,3,123,0,0.733333,0.0279557,0.375,0,0.40404
5,0,-1,-2,-2,1,0.644444,0.0996757,0.5625,0,0.40404
5,0,-1,-2,-2,1,0.511111,0.139878,0.8125,0,0.40404
5,0,-1,-2,-2,1,0.233333,0.211404,0.1875,0,0.40404
5,0,12,4,421,0,0.488889,0.0686783,0.875,0,0.40404
5,0,10,5,0,0,0.288889,0.0518595,0.625,0,0.383838
5,0,0,6,87,0,0.622222,0.0356657,1,0,0.383838
5,0,-1,-2,-2,1,0.7,0.159883,0.375,0,0.40404
5,0,-1,-2,-2,1,0.311111,0.146292,0.5625,0,0.505051
5,0,12,7,191,0,0.377778,0.124029,0.5625,0,0.20202
5,0,-1,-2,-2,1,0.277778,0.037528,0.625,0,0.252525
5,0,10,8,306,0,0.233333,0.143315,0.5,0,0.20202
5,0,5,9,292,0,0.277778,0.267146,0.625,0,0.565657
5,0,10,10,560,0,0.233333,0.14713,0.625,0,0.40404
5,0,8,11,502,0,0.522222,0.108201,0.5625,0,0.464646
5,0,-1,-2,-2,1,0.422222,0.0618689,0.625,0,0.414141
5,0,15,12,140,0,0.533333,0.156826,0.625,0,0.434343
5,0,-1,-2,-2,1,0.433333,0.12665,0.625,0,0.40404
5,0,-1,-2,-2,1,0.388889,0.144736,0.5625,0,0.40404
5,0,-1,-2,-2,1,0.466667,0.060579,0.625,0,0.40404
5,0,-1,-2,-2,1,0.388889,0.0722251,0.5625,0,0.555556
5,0,12,13,207,0,0.711111,0.106696,0.5625,0,0.40404
5,0,-1,-2,-2,1,0.388889,0.0556488,0.625,0,0.808081
5,0,14,14,77,0,0.511111,0.115718,0.625,0,0.40404
5,0,-1,-2,-2,1,0.222222,0.0818802,0.5625,0,0.505051
5,0,-1,-2,-2,1,0.377778,0.0923335,0.5625,0,0.40404
5,0,0,15,94,0,0.433333,0.0695492,0.8125,0,0.30303
5,0,-1,-2,-2,1,0.533333,0.12446,0.25,0,0.505051
5,0,-1,-2,-2,1,0.311111,0.122815,0.5625,0,0.40404
5,0,-1,-2,-2,1,0.3,0.144714,0.375,0,0.555556
5,1,5,16,403,0,0.355556,0.37006,0.5625,0,0.40404
5,0,-1,-2,-2,1,0.333333,0.310101,0.5625,0,0.40404
5,0,-1,-2,-2,1,0.266667,0.103106,0.5625,0,0.30303
5,0,10,17,474,0,0.344444,0.122712,0.8125,0.0406404,0.30303
5,0,0,18,587,0,0.411111,0.058025,0.8125,0,0.30303
5,0,-1,-2,-2,1,0.644444,0.10816,0.5625,0,0.40404
5,0,-1,-2,-2,1,0.3,0.0720244,0.8125,0,0.454545
5,0,-1,-2,-2,1,0.2,0.144552,0.625,0,0.30303
5,0,12,19,18,0,0.511111,0.0650311,0.625,0,0.171717
5,0,12,20,26,0,0.577778,0.129362,0.625,0,0.40404
5,0,10,21,463,0,0.244444,0.0872281,0.5625,0,0.282828
5,0,-1,-2,-2,1,0.355556,0.345803,0.875,0,0.10101
5,0,12,22,197,0,0.533333,0.0512001,0.5625,0,0.252525
5,0,5,23,593,0,0.555556,0.268488,0.4375,0,0.40404
5,0,-1,-2,-2,1,0.555556,0.0972321,0.5625,0,0.505051
5,0,10,24,365,0,0.288889,0.0886951,0.8125,0,0.40404
5,0,2,25,404,0,0.288889,0.0933499,0.5625,0,0.252525
