maxClusterRadius,0.463668,maxFairletRadius,0.190957
3,1,0,0,511,0,0.273684,0.00598275,0.0280602
3,0,0,1,38,0,0.347368,-0.00329002,0.0152501
3,0,-1,-2,-2,1,0.463158,0.00940985,0.0638471
3,0,-1,-2,-2,1,0.357895,0.0105359,0.0309069
3,0,-1,-2,-2,1,0.557895,0.0254585,0.133388
3,0,0,2,593,0,0.263158,0.0448265,0.0203335
3,0,0,3,649,0,0.610526,0.0493209,0.292192
3,0,-1,-2,-2,1,0.421053,0.0024871,0.0394469
3,0,0,4,9,0,0.326316,9.79173e-06,0.0217568
3,0,-1,-2,-2,1,0.4,0.00687379,0.0290769
3,0,-1,-2,-2,1,0.431579,0.00926298,0.0660838
3,0,0,5,243,0,0.389474,0.0054442,0.0406669
3,0,0,6,178,0,0.347368,-0.00377961,0.107767
3,0,-1,-2,-2,1,0.568421,0.0288856,0.00915006
3,0,0,7,568,0,0.452632,-0.00284939,0.0563237
3,0,-1,-2,-2,1,0.410526,0.0203374,0.0178935
3,0,-1,-2,-2,1,0.536842,0.00103792,0.0744205
3,0,-1,-2,-2,1,0.526316,0.00550295,0.0569337
3,0,0,8,191,0,0.557895,0.000274168,0.136844
3,0,-1,-2,-2,1,0.831579,0.0230497,0.0246035
3,0,-1,-2,-2,1,0.431579,0.0806643,0.0252135
3,0,0,9,363,0,0.610526,5.87504e-05,0.0463603
3,0,-1,-2,-2,1,0.315789,0.00531691,0.294632
3,0,-1,-2,-2,1,0.326316,0.00275148,0.0418869
3,0,-1,-2,-2,1,0.410526,0.012739,0.0376169
3,0,-1,-2,-2,1,0.505263,0.00799984,0.105124
3,0,-1,-2,-2,1,0.578947,0.000323127,0.0500203
3,0,-1,-2,-2,1,0.368421,0.0273091,0.0520537
3,0,-1,-2,-2,1,0.494737,0.0020171,0.0239935
3,0,-1,-2,-2,1,0.305263,0.000186043,0.0664904
3,0,-1,-2,-2,1,0.410526,0.00120438,0.0164701
3,0,-1,-2,-2,1,0.326316,-0.00302564,0.054697
3,0,-1,-2,-2,1,0.336842,0.0244989,0.122814
3,0,-1,-2,-2,1,0.578947,0.00943923,0.0134201
3,0,-1,-2,-2,1,0.536842,-0.0190351,0.126678
3,0,0,10,199,0,0.273684,0.00750047,0.0254168
3,0,-1,-2,-2,1,0.505263,0.00633525,0.0130134
3,0,-1,-2,-2,1,0.526316,0,0.0494103
3,0,-1,-2,-2,1,0.368421,3.91669e-05,0.0178935
3,0,-1,-2,-2,1,0.336842,0.02774,0.0843839
3,0,-1,-2,-2,1,0.452632,0.0344473,0.0368036
3,0,-1,-2,-2,1,0.589474,0.0162836,0.00447336
3,0,-1,-2,-2,1,0.621053,0.00937069,0.0973973
3,0,0,11,164,0,0.4,0.00927277,0.0734038
3,0,-1,-2,-2,1,0.442105,-0.00372086,0.0115901
3,0,-1,-2,-2,1,0.368421,-0.00109667,0.0801139
3,0,-1,-2,-2,1,0.726316,0,0.321269
3,0,0,12,666,0,0.389474,0.00190939,0.00793005
3,0,-1,-2,-2,1,0.294737,0.00285919,0.103091
3,0,-1,-2,-2,1,0.410526,0.0281708,0.056527
3,0,-1,-2,-2,1,0.526316,0.00701088,0.0902806
3,0,0,13,49,0,0.4,0.036719,0.0241968
3,0,0,14,897,0,0.431579,0.0521801,0.0807239
3,0,-1,-2,-2,1,0.589474,0.000998756,0.0542904
3,0,0,15,848,0,0.336842,9.79173e-06,0.0967873
3,0,0,16,120,0,0.389474,0.000597296,0.0370069
3,0,0,17,776,0,0.263158,0.00475878,0.0555104
3,0,-1,-2,-2,1,0.568421,0.000861672,0.0386336
3,0,-1,-2,-2,1,0.863158,0.00237939,0.055917
3,0,-1,-2,-2,1,0.494737,0.000186043,0.0213501
3,0,-1,-2,-2,1,0.347368,0.00428878,0.0262302
3,0,-1,-2,-2,1,0.515789,0.0209837,0.0459536
3,0,0,18,389,0,0.4,-0.000372086,0.0241968
3,0,-1,-2,-2,1,0.431579,0.00871464,0.168564
3,0,-1,-2,-2,1,0.315789,0.00167439,0.046767
3,0,-1,-2,-2,1,0.431579,0.0390886,0.057137
3,0,0,19,106,0,0.326316,0.0060415,0.236072
3,0,0,20,310,0,0.252632,0.00168418,0.0231802
3,0,0,21,975,0,0.505263,0,0.0679138
3,0,0,22,583,0,0.326316,0,0.00711671
3,0,-1,-2,-2,1,0.452632,0.0109961,0.0388369
3,0,-1,-2,-2,1,0.484211,0.0120145,0.0274502
3,0,0,23,776,0,0.336842,0.013444,0.0963806
3,0,0,24,398,0,0.368421,-0.00119459,0.0197235
3,0,-1,-2,-2,1,0.305263,0.0226385,0.0221635
3,0,0,25,829,0,0.378947,0.0120242,0.0311102
3,0,-1,-2,-2,1,0.578947,0,0.0683205
3,0,-1,-2,-2,1,0.389474,0.00758859,0.203335
3,0,-1,-2,-2,1,0.347368,0.00563024,0.051647
3,0,-1,-2,-2,1,0.326316,0.00329981,0.0103701
3,0,-1,-2,-2,1,0.610526,0.0451007,0.122204
3,0,-1,-2,-2,1,0.421053,0.0024871,0.0217568
3,0,0,26,452,0,0.736842,0.00375023,0.0101667
3,0,2,27,624,0,0.463158,0.0052092,0.0286702
3,0,-1,-2,-2,1,0.494737,0.00658983,0.0215535
3,0,-1,-2,-2,1,0.473684,0.0283666,0.107971
3,0,0,28,239,0,0.263158,0.000518962,0.0636438
3,0,-1,-2,-2,1,0.515789,0,0.0427003
3,0,-1,-2,-2,1,0.294737,0.00323127,0.0725905
3,0,-1,-2,-2,1,0.336842,0.000117501,0.0693371
3,0,-1,-2,-2,1,0.263158,-0.0023696,0.122001
3,0,0,29,900,0,0.305263,0.00560087,0.045547
3,0,-1,-2,-2,1,0.294737,0.000577712,0.0595771
3,0,0,30,59,0,0.442105,0.00131209,0.0166734
3,0,0,31,973,0,0.378947,0,0.0610004
3,0,-1,-2,-2,1,0.431579,0.00237939,0.0404636
3,0,0,32,106,0,0.410526,0.0490468,0.220211
3,0,-1,-2,-2,1,0.315789,0.00659963,0.0146401
3,0,2,33,816,0,0.589474,-0.00649192,0.0494103
3,0,-1,-2,-2,1,0.578947,0.00219335,0.0366002
3,0,0,34,823,0,0.4,0.0164991,0.0376169
3,0,-1,-2,-2,1,0.473684,0.000802922,0.0508337
3,0,-1,-2,-2,1,0.431579,0.013728,0.00671004
3,0,-1,-2,-2,1,0.484211,0,0.0124034
