maxClusterRadius,0.218862,maxFairletRadius,0.114641
3,1,0,0,68,0,0.336842,0.0241366,0.0841806
3,0,20,1,422,0,0.284211,0.00145897,0.0575437
3,0,-1,-2,-2,1,0.4,0.035025,0.0386336
3,0,-1,-2,-2,1,0.326316,0.00176251,0.0451403
3,0,-1,-2,-2,1,0.357895,-0.00345648,0.0248068
3,0,-1,-2,-2,1,0.505263,0,0.0433103
3,0,0,2,921,0,0.273684,1.95835e-05,0.0937373
3,0,3,3,588,0,0.621053,0.0157745,0.0217568
3,0,-1,-2,-2,1,0.431579,0.000323127,0.0166734
3,0,-1,-2,-2,1,0.336842,0.00506232,0.107361
3,0,-1,-2,-2,1,0.442105,0.0126117,0.00366002
3,0,-1,-2,-2,1,0.378947,0.0197989,0.0144368
3,0,0,4,251,0,0.357895,0.0493405,0.0416836
3,0,-1,-2,-2,1,0.4,0.000744171,0.0262302
3,0,20,5,549,0,0.336842,0.00221293,0.0866206
3,0,-1,-2,-2,1,0.515789,0,0.0136234
3,0,-1,-2,-2,1,0.536842,0.0110255,0.0662871
3,0,-1,-2,-2,1,0.6,0.0147072,0.0691338
3,0,-1,-2,-2,1,0.463158,0.00370127,0.0412769
3,0,-1,-2,-2,1,0.442105,0.000646254,0.0282635
3,0,16,6,178,0,0.336842,0.00196814,0.0144368
3,0,20,7,654,0,0.305263,0.00499378,0.0363969
3,0,16,8,249,0,0.368421,0,0.0526637
3,0,-1,-2,-2,1,0.463158,0.0186141,0.0335502
3,0,4,9,541,0,0.452632,0.00137084,0.0258235
3,0,16,10,200,0,0.326316,0.000528753,0.046767
3,0,-1,-2,-2,1,0.484211,0.0385892,0.101464
3,0,-1,-2,-2,1,0.536842,0.00140022,0.127491
3,0,9,11,942,0,0.421053,0.00964485,0.120374
3,0,16,12,818,0,0.378947,0.0403713,0.0296869
3,0,16,13,249,0,0.505263,0,0.0921106
3,0,-1,-2,-2,1,0.410526,0.00127292,0.262302
3,0,0,14,698,0,0.294737,0.00354461,0.053477
3,0,-1,-2,-2,1,0.547368,0.0195639,0.0311102
3,0,0,15,80,0,0.4,0.0139532,0.0705571
3,0,-1,-2,-2,1,0.326316,0.00289835,0.0768605
3,0,-1,-2,-2,1,0.347368,0.00998756,0.0166734
3,0,9,16,45,0,0.421053,0.0040244,0.0400569
3,0,-1,-2,-2,1,0.610526,0.00817609,0.0333469
3,0,-1,-2,-2,1,0.589474,0,0.00793005
3,0,-1,-2,-2,1,0.315789,0.037943,0.0266368
3,0,16,17,2,0,0.357895,0.0104772,0.0185035
3,0,-1,-2,-2,1,0.547368,0.0203766,0.0305002
3,0,3,18,275,0,0.484211,0.00143938,0.0384303
3,0,16,19,411,0,0.294737,0.0125824,0.0404636
3,0,-1,-2,-2,1,0.473684,0.00265356,0.049817
3,0,-1,-2,-2,1,0.431579,-0.00650171,0.0376169
3,0,0,20,924,0,0.294737,0,0.00793005
3,0,19,21,993,0,0.463158,0.0062765,0.052257
